timestamp,grid_id,event_count_30d,event_count_lag1,max_mag_30d,mean_depth_30d,cum_energy_30d,recent_m45_30d,target_m5_14d,m5_count_next_14d,log_cum_energy_30d,log_event_count_30d,log_event_count_lag1,mean_depth_imputed
2012-09-25 23:18:53.720,North (40–45N) | East (138–146E),5,8,4.8,47.14,2180624654881.292,1,0,0,12.338580918058346,1.791759469228055,2.1972245773362196,47.14
2012-09-25 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2012-09-25 23:18:53.720,South (30–35N) | East (138–146E),2,2,4.4,28.75,377081184330.37537,0,0,0,11.576434862437639,1.0986122886681098,1.0986122886681098,28.75
2012-09-25 23:18:53.720,South (30–35N) | West (130–138E),3,1,4.6,46.9,930203817782.1221,1,0,0,11.96857811762953,1.3862943611198906,0.6931471805599453,46.9
2012-10-25 23:18:53.720,Central (35–40N) | East (138–146E),51,38,6.1,39.50980392156863,148588827924702.7,1,1,1,14.171986156981403,3.9512437185814275,3.6635616461296463,39.50980392156863
2012-10-25 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2012-10-25 23:18:53.720,North (40–45N) | East (138–146E),4,5,4.8,37.45,1857190675535.4924,1,0,0,12.268856494521804,1.6094379124341003,1.791759469228055,37.45
2012-10-25 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2012-10-25 23:18:53.720,South (30–35N) | East (138–146E),8,2,5.4,44.162499999999994,12512842812822.09,1,0,0,13.097355988963134,2.1972245773362196,1.0986122886681098,44.162499999999994
2012-10-25 23:18:53.720,South (30–35N) | West (130–138E),4,3,5.3,66.35,7686172425521.208,1,0,0,12.885710122857043,1.6094379124341003,1.3862943611198906,66.35
2012-11-24 23:18:53.720,Central (35–40N) | East (138–146E),41,51,5.6,44.81219512195123,52866628644727.45,1,1,9,13.723181615915317,3.7376696182833684,3.9512437185814275,44.81219512195123
2012-11-24 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.4,350.7,251188643150.95822,0,0,0,11.400000000001729,0.6931471805599453,0.0,350.7
2012-11-24 23:18:53.720,North (40–45N) | East (138–146E),6,4,4.9,74.28333333333332,3133830589657.357,1,0,0,12.496075515436601,1.9459101490553132,1.6094379124341003,74.28333333333332
2012-11-24 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2012-11-24 23:18:53.720,South (30–35N) | East (138–146E),7,8,4.7,36.15714285714286,3202096009411.25,1,0,0,12.505434349361185,2.0794415416798357,2.1972245773362196,36.15714285714286
2012-11-24 23:18:53.720,South (30–35N) | West (130–138E),1,4,4.6,27.6,501187233627.2715,1,0,0,11.700000000000866,0.6931471805599453,1.6094379124341003,27.6
2012-12-24 23:18:53.720,Central (35–40N) | East (138–146E),180,41,7.3,32.83388888888889,5886324351237885.0,1,1,3,15.76984418913834,5.198497031265826,3.7376696182833684,32.83388888888889
2012-12-24 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2012-12-24 23:18:53.720,North (40–45N) | East (138–146E),10,6,4.9,43.68000000000001,5980890964571.14,1,0,0,12.776765885020987,2.3978952727983707,1.9459101490553132,43.68000000000001
2012-12-24 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2012-12-24 23:18:53.720,South (30–35N) | East (138–146E),8,7,4.8,49.025,4421628024188.848,1,0,0,12.645582204132168,2.1972245773362196,2.0794415416798357,49.025
2012-12-24 23:18:53.720,South (30–35N) | West (130–138E),2,1,4.6,57.0,679015174631.1638,1,0,0,11.831879480002701,1.0986122886681098,0.6931471805599453,57.0
2013-01-23 23:18:53.720,Central (35–40N) | East (138–146E),42,180,5.4,32.397619047619045,37170287145315.75,1,1,1,13.570195916090208,3.7612001156935624,5.198497031265826,32.397619047619045
2013-01-23 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.5,266.9,354813389233.57605,1,0,0,11.550000000001225,0.6931471805599453,0.0,266.9
2013-01-23 23:18:53.720,North (40–45N) | East (138–146E),11,10,5.4,75.0090909090909,24485170662659.61,1,1,1,13.388903135415436,2.4849066497880004,2.3978952727983707,75.0090909090909
2013-01-23 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2013-01-23 23:18:53.720,South (30–35N) | East (138–146E),8,8,5.0,77.025,5205807630918.831,1,0,0,12.71648811567994,2.1972245773362196,2.1972245773362196,77.025
2013-01-23 23:18:53.720,South (30–35N) | West (130–138E),1,2,4.9,364.9,1412537544622.7554,1,0,0,12.150000000000308,0.6931471805599453,1.0986122886681098,364.9
2013-02-22 23:18:53.720,Central (35–40N) | East (138–146E),43,42,5.4,45.795348837209296,30567153572977.336,1,1,1,13.485254998912414,3.784189633918261,3.7612001156935624,45.795348837209296
2013-02-22 23:18:53.720,Central (35–40N) | West (130–138E),1,1,4.5,359.2,354813389233.57605,1,0,0,11.550000000001225,0.6931471805599453,0.6931471805599453,359.2
2013-02-22 23:18:53.720,North (40–45N) | East (138–146E),4,11,6.9,79.45,1414247171401228.2,1,0,0,15.150525318792283,1.6094379124341003,2.4849066497880004,79.45
2013-02-22 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2013-02-22 23:18:53.720,South (30–35N) | East (138–146E),9,8,4.9,35.58888888888889,5024478564191.0205,1,0,0,12.701090997745382,2.302585092994046,2.1972245773362196,35.58888888888889
2013-02-22 23:18:53.720,South (30–35N) | West (130–138E),3,1,5.2,35.23333333333333,5158899646538.877,1,0,0,12.712557079845034,1.3862943611198906,0.6931471805599453,35.23333333333333
2013-03-24 23:18:53.720,Central (35–40N) | East (138–146E),26,43,5.8,41.419230769230765,45424044593951.64,1,1,8,13.657285801540052,3.295836866004329,3.784189633918261,41.419230769230765
2013-03-24 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2013-03-24 23:18:53.720,North (40–45N) | East (138–146E),7,4,4.9,56.800000000000004,5045874373824.372,1,1,1,12.702936433769034,2.0794415416798357,1.6094379124341003,56.800000000000004
2013-03-24 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,1,2,0.0,0.0,0.0,86.05303030303031
2013-03-24 23:18:53.720,South (30–35N) | East (138–146E),3,9,4.8,152.56666666666666,1959134427535.0986,1,0,0,12.292064236471594,1.3862943611198906,2.302585092994046,152.56666666666666
2013-03-24 23:18:53.720,South (30–35N) | West (130–138E),4,3,5.2,76.775,5522855815482.684,1,0,0,12.742163705299145,1.6094379124341003,1.3862943611198906,76.775
2013-04-23 23:18:53.720,Central (35–40N) | East (138–146E),42,26,6.0,29.685714285714283,164033205383227.47,1,1,2,14.214931771553722,3.7612001156935624,3.295836866004329,29.685714285714283
2013-04-23 23:18:53.720,Central (35–40N) | West (130–138E),2,0,4.6,134.54999999999998,679015174631.1638,1,0,0,11.831879480002701,1.0986122886681098,0.0,134.54999999999998
2013-04-23 23:18:53.720,North (40–45N) | East (138–146E),6,7,5.1,92.73333333333333,4114560472903.6914,1,0,0,12.614323449660773,1.9459101490553132,2.0794415416798357,92.73333333333333
2013-04-23 23:18:53.720,North (40–45N) | West (130–138E),2,0,6.3,563.05,209450717605576.06,1,0,0,14.321081852649534,1.0986122886681098,0.0,563.05
2013-04-23 23:18:53.720,South (30–35N) | East (138–146E),13,3,5.6,41.06923076923078,23598012324347.38,1,1,2,13.372875423609015,2.6390573296152584,1.3862943611198906,41.06923076923078
2013-04-23 23:18:53.720,South (30–35N) | West (130–138E),2,4,5.8,28.9,32123963835311.062,1,0,0,13.506829128312466,1.0986122886681098,1.6094379124341003,28.9
2013-05-23 23:18:53.720,Central (35–40N) | East (138–146E),37,42,6.0,32.17297297297298,94287448713786.38,1,1,1,13.974453884496237,3.6375861597263857,3.7612001156935624,32.17297297297298
2013-05-23 23:18:53.720,Central (35–40N) | West (130–138E),1,2,4.2,374.5,125892541179.41713,0,0,0,11.100000000003451,0.6931471805599453,1.0986122886681098,374.5
2013-05-23 23:18:53.720,North (40–45N) | East (138–146E),3,6,4.9,53.26666666666667,2002849872063.4014,1,0,0,12.301648397033196,1.3862943611198906,1.9459101490553132,53.26666666666667
2013-05-23 23:18:53.720,North (40–45N) | West (130–138E),0,2,0.0,,0.0,0,0,0,0.0,0.0,1.0986122886681098,86.05303030303031
2013-05-23 23:18:53.720,South (30–35N) | East (138–146E),2,13,5.4,115.44999999999999,11924354052777.84,1,1,1,13.076434862436523,1.0986122886681098,2.6390573296152584,115.44999999999999
2013-05-23 23:18:53.720,South (30–35N) | West (130–138E),1,2,4.7,67.0,707945784384.1403,1,0,0,11.850000000000614,0.6931471805599453,1.0986122886681098,67.0
2013-06-22 23:18:53.720,Central (35–40N) | East (138–146E),21,37,5.0,40.68571428571428,11022646763092.596,1,1,1,13.042285890032028,3.091042453358316,3.6375861597263857,40.68571428571428
2013-06-22 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2013-06-22 23:18:53.720,North (40–45N) | East (138–146E),9,3,5.0,53.3111111111111,3486222241952.971,1,0,0,12.542355069342458,2.302585092994046,1.3862943611198906,53.3111111111111
2013-06-22 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2013-06-22 23:18:53.720,South (30–35N) | East (138–146E),6,2,5.0,39.38333333333333,3385094320741.8433,1,0,0,12.529570774175507,1.9459101490553132,1.0986122886681098,39.38333333333333
2013-06-22 23:18:53.720,South (30–35N) | West (130–138E),3,1,4.3,16.433333333333334,481548423187.20166,0,0,0,11.682639965117959,1.3862943611198906,0.6931471805599453,16.433333333333334
2013-07-22 23:18:53.720,Central (35–40N) | East (138–146E),32,21,5.5,34.746874999999996,41990238098205.39,1,1,2,13.623148337234843,3.4965075614664802,3.091042453358316,34.746874999999996
2013-07-22 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.2,46.7,125892541179.41713,0,0,0,11.100000000003451,0.6931471805599453,0.0,46.7
2013-07-22 23:18:53.720,North (40–45N) | East (138–146E),6,9,5.2,40.8,6900306906822.408,1,1,1,12.838868407400398,1.9459101490553132,2.302585092994046,40.8
2013-07-22 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2013-07-22 23:18:53.720,South (30–35N) | East (138–146E),5,6,4.7,27.139999999999997,2389335426269.8467,1,1,1,12.37827712235467,1.791759469228055,1.9459101490553132,27.139999999999997
2013-07-22 23:18:53.720,South (30–35N) | West (130–138E),2,3,4.4,200.14999999999998,429016584154.85046,0,1,1,11.6324740806886,1.0986122886681098,1.3862943611198906,200.14999999999998
2013-08-21 23:18:53.720,Central (35–40N) | East (138–146E),45,32,5.8,33.219555555555566,59992596265969.125,1,0,0,13.778097657063075,3.828641396489095,3.4965075614664802,33.219555555555566
2013-08-21 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2013-08-21 23:18:53.720,North (40–45N) | East (138–146E),9,6,5.1,105.76444444444444,8625157576339.277,1,0,0,12.93576703811168,2.302585092994046,1.9459101490553132,105.76444444444444
2013-08-21 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.2,482.3,125892541179.41713,0,1,1,11.100000000003451,0.6931471805599453,0.0,482.3
2013-08-21 23:18:53.720,South (30–35N) | East (138–146E),6,5,5.3,97.31666666666666,8250455393596.499,1,0,0,12.916477920606674,1.9459101490553132,1.791759469228055,97.31666666666666
2013-08-21 23:18:53.720,South (30–35N) | West (130–138E),3,2,5.1,283.26666666666665,4526328715648.59,1,0,0,12.655746090539788,1.3862943611198906,1.0986122886681098,283.26666666666665
2013-09-20 23:18:53.720,Central (35–40N) | East (138–146E),31,45,5.4,39.7674193548387,21581571430007.633,1,0,0,13.334083064004657,3.4657359027997265,3.828641396489095,39.7674193548387
2013-09-20 23:18:53.720,Central (35–40N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2013-09-20 23:18:53.720,North (40–45N) | East (138–146E),7,9,4.9,99.46000000000001,4789244535009.146,1,0,0,12.680267012338962,2.0794415416798357,2.302585092994046,99.46000000000001
2013-09-20 23:18:53.720,North (40–45N) | West (130–138E),2,1,5.7,402.58000000000004,22565039326687.36,1,0,0,13.35343609475175,1.0986122886681098,0.6931471805599453,402.58000000000004
2013-09-20 23:18:53.720,South (30–35N) | East (138–146E),5,6,4.7,81.91400000000002,1846589147006.1428,1,0,0,12.26637027874504,1.791759469228055,1.9459101490553132,81.91400000000002
2013-09-20 23:18:53.720,South (30–35N) | West (130–138E),6,3,5.0,29.895,3587099930562.573,1,0,0,12.55474347555743,1.9459101490553132,1.3862943611198906,29.895
2013-10-20 23:18:53.720,Central (35–40N) | East (138–146E),27,31,4.9,46.71037037037037,11316296134565.705,1,1,11,13.053704303925057,3.332204510175204,3.4657359027997265,46.71037037037037
2013-10-20 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.2,363.88,125892541179.41713,0,0,0,11.100000000003451,0.6931471805599453,0.0,363.88
2013-10-20 23:18:53.720,North (40–45N) | East (138–146E),3,7,4.7,106.70666666666666,2123837353152.421,1,0,0,12.327121254719868,1.3862943611198906,2.0794415416798357,106.70666666666666
2013-10-20 23:18:53.720,North (40–45N) | West (130–138E),1,2,4.7,435.37,707945784384.1403,1,1,1,11.850000000000614,0.6931471805599453,1.0986122886681098,435.37
2013-10-20 23:18:53.720,South (30–35N) | East (138–146E),8,5,4.8,81.63625,3581497290793.8174,1,0,0,12.55406462697494,2.1972245773362196,1.791759469228055,81.63625
2013-10-20 23:18:53.720,South (30–35N) | West (130–138E),9,6,4.8,164.8322222222222,5066920132754.78,1,0,0,12.704744058785083,2.302585092994046,1.9459101490553132,164.8322222222222
2013-11-19 23:18:53.720,Central (35–40N) | East (138–146E),78,27,7.1,35.22102564102564,2935690241088302.5,1,1,3,15.467710229144885,4.3694478524670215,3.332204510175204,35.22102564102564
2013-11-19 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2013-11-19 23:18:53.720,North (40–45N) | East (138–146E),13,3,5.5,97.39153846153846,16314376666495.492,1,1,1,13.212570485082368,2.6390573296152584,1.3862943611198906,97.39153846153846
2013-11-19 23:18:53.720,North (40–45N) | West (130–138E),1,1,5.1,554.28,2818382931264.449,1,1,1,12.450000000000154,0.6931471805599453,0.6931471805599453,554.28
2013-11-19 23:18:53.720,South (30–35N) | East (138–146E),6,8,4.9,112.03666666666668,2779439447046.6377,1,0,0,12.443957216924845,1.9459101490553132,2.1972245773362196,112.03666666666668
2013-11-19 23:18:53.720,South (30–35N) | West (130–138E),6,9,5.6,228.00666666666666,17289614775333.41,1,0,0,13.237785316998021,1.9459101490553132,2.302585092994046,228.00666666666666
2013-12-19 23:18:53.720,Central (35–40N) | East (138–146E),37,78,5.5,46.93081081081081,35915555818969.4,1,1,6,13.555282591839733,3.6375861597263857,4.3694478524670215,46.93081081081081
2013-12-19 23:18:53.720,Central (35–40N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2013-12-19 23:18:53.720,North (40–45N) | East (138–146E),11,13,5.0,104.0290909090909,5757555627487.904,1,1,1,12.760238142657938,2.4849066497880004,2.6390573296152584,104.0290909090909
2013-12-19 23:18:53.720,North (40–45N) | West (130–138E),2,1,5.3,150.09,5749305793082.908,1,0,0,12.759615408440217,1.0986122886681098,0.6931471805599453,150.09
2013-12-19 23:18:53.720,South (30–35N) | East (138–146E),12,6,5.2,121.16333333333334,6952983616498.398,1,0,0,12.842171206047158,2.5649493574615367,1.9459101490553132,121.16333333333334
2013-12-19 23:18:53.720,South (30–35N) | West (130–138E),7,6,4.7,104.8742857142857,2918827661164.3916,1,0,0,12.465208453324966,2.0794415416798357,1.9459101490553132,104.8742857142857
2014-01-18 23:18:53.720,Central (35–40N) | East (138–146E),49,37,5.6,43.60734693877551,71480273326841.02,1,0,0,13.854186204495502,3.912023005428146,3.6375861597263857,43.60734693877551
2014-01-18 23:18:53.720,Central (35–40N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2014-01-18 23:18:53.720,North (40–45N) | East (138–146E),11,11,5.1,70.31363636363636,10606411180447.283,1,0,0,13.025568459472938,2.4849066497880004,2.4849066497880004,70.31363636363636
2014-01-18 23:18:53.720,North (40–45N) | West (130–138E),3,2,4.9,360.03,1856476027669.706,1,0,0,12.2686893456346,1.3862943611198906,1.0986122886681098,360.03
2014-01-18 23:18:53.720,South (30–35N) | East (138–146E),18,12,4.9,50.045555555555566,7013283450137.084,1,0,0,12.845921391778178,2.9444389791664403,2.5649493574615367,50.045555555555566
2014-01-18 23:18:53.720,South (30–35N) | West (130–138E),1,7,4.1,411.14,89125093813.3744,0,0,0,10.950000000004872,0.6931471805599453,2.0794415416798357,411.14
2014-02-17 23:18:53.720,Central (35–40N) | East (138–146E),39,49,5.3,48.585641025641024,28191802011039.633,1,0,0,13.450122836724347,3.6888794541139363,3.912023005428146,48.585641025641024
2014-02-17 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.1,261.64,89125093813.3744,0,0,0,10.950000000004872,0.6931471805599453,0.0,261.64
2014-02-17 23:18:53.720,North (40–45N) | East (138–146E),7,11,4.8,62.82142857142857,2426674139861.424,1,0,0,12.385011462050525,2.0794415416798357,2.4849066497880004,62.82142857142857
2014-02-17 23:18:53.720,North (40–45N) | West (130–138E),0,3,0.0,,0.0,0,0,0,0.0,0.0,1.3862943611198906,86.05303030303031
2014-02-17 23:18:53.720,South (30–35N) | East (138–146E),17,18,5.3,85.3935294117647,12427610240881.967,1,0,0,13.094387624299051,2.8903717578961645,2.9444389791664403,85.3935294117647
2014-02-17 23:18:53.720,South (30–35N) | West (130–138E),2,1,4.3,269.53499999999997,303720482183.3094,0,0,0,11.482474080689016,1.0986122886681098,0.6931471805599453,269.53499999999997
2014-03-19 23:18:53.720,Central (35–40N) | East (138–146E),33,39,5.0,56.27969696969698,14868657727847.986,1,1,1,13.172271764238147,3.5263605246161616,3.6888794541139363,56.27969696969698
2014-03-19 23:18:53.720,Central (35–40N) | West (130–138E),2,1,4.3,250.07,240923675451.91168,0,0,0,11.381879480003866,1.0986122886681098,0.6931471805599453,250.07
2014-03-19 23:18:53.720,North (40–45N) | East (138–146E),7,7,4.9,92.74428571428572,3214506376932.033,1,0,0,12.50711429165112,2.0794415416798357,2.0794415416798357,92.74428571428572
2014-03-19 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.5,519.08,354813389233.57605,1,0,0,11.550000000001225,0.6931471805599453,0.0,519.08
2014-03-19 23:18:53.720,South (30–35N) | East (138–146E),16,17,5.0,62.49750000000001,10408753239082.924,1,0,0,13.017398712813808,2.833213344056216,2.8903717578961645,62.49750000000001
2014-03-19 23:18:53.720,South (30–35N) | West (130–138E),6,2,6.3,74.88666666666667,180134035953330.12,1,0,0,14.255595779616597,1.9459101490553132,1.0986122886681098,74.88666666666667
2014-04-18 23:18:53.720,Central (35–40N) | East (138–146E),53,33,5.5,39.329433962264154,45568493751458.5,1,1,1,13.658664673387346,3.9889840465642745,3.5263605246161616,39.329433962264154
2014-04-18 23:18:53.720,Central (35–40N) | West (130–138E),1,2,4.0,49.06,63095734448.019424,0,0,0,10.800000000006884,0.6931471805599453,1.0986122886681098,49.06
2014-04-18 23:18:53.720,North (40–45N) | East (138–146E),8,7,4.9,74.75375,3093723824645.615,1,0,0,12.490481541817967,2.1972245773362196,2.0794415416798357,74.75375
2014-04-18 23:18:53.720,North (40–45N) | West (130–138E),1,1,4.3,62.09,177827941003.89227,0,0,0,11.250000000002442,0.6931471805599453,0.6931471805599453,62.09
2014-04-18 23:18:53.720,South (30–35N) | East (138–146E),4,16,4.6,252.5825,816068050434.1251,1,0,0,11.91172637529333,1.6094379124341003,2.833213344056216,252.5825
2014-04-18 23:18:53.720,South (30–35N) | West (130–138E),4,6,4.6,162.8475,1566657435329.834,1,0,0,12.19497404419689,1.6094379124341003,1.9459101490553132,162.8475
2014-05-18 23:18:53.720,Central (35–40N) | East (138–146E),34,53,5.6,41.3785294117647,31371297596260.164,1,0,0,13.49653248258812,3.5553480614894135,3.9889840465642745,41.3785294117647
2014-05-18 23:18:53.720,Central (35–40N) | West (130–138E),5,1,4.5,174.904,983679655922.7856,1,0,0,11.99285368957404,1.791759469228055,0.6931471805599453,174.904
2014-05-18 23:18:53.720,North (40–45N) | East (138–146E),8,8,4.9,83.0625,3325056773067.999,1,0,0,12.521799064983512,2.1972245773362196,2.1972245773362196,83.0625
2014-05-18 23:18:53.720,North (40–45N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2014-05-18 23:18:53.720,South (30–35N) | East (138–146E),7,4,6.0,117.79714285714284,66103955899141.67,1,1,1,13.820227450011528,2.0794415416798357,1.6094379124341003,117.79714285714284
2014-05-18 23:18:53.720,South (30–35N) | West (130–138E),2,4,4.5,196.72,532641330237.4683,1,0,0,11.726434862437301,1.0986122886681098,1.6094379124341003,196.72
2014-06-17 23:18:53.720,Central (35–40N) | East (138–146E),26,34,5.6,43.087307692307704,48865659684529.44,1,1,1,13.689003766104728,3.295836866004329,3.5553480614894135,43.087307692307704
2014-06-17 23:18:53.720,Central (35–40N) | West (130–138E),2,5,4.4,136.81,377081184330.37537,0,0,0,11.576434862437639,1.0986122886681098,1.791759469228055,136.81
2014-06-17 23:18:53.720,North (40–45N) | East (138–146E),8,8,4.6,88.5575,2262974614202.3877,1,0,0,12.354679682115036,2.1972245773362196,2.1972245773362196,88.5575
2014-06-17 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.0,540.54,63095734448.019424,0,0,0,10.800000000006884,0.6931471805599453,0.0,540.54
2014-06-17 23:18:53.720,South (30–35N) | East (138–146E),16,7,5.3,69.87875,20185327179445.453,1,0,0,13.305035793185352,2.833213344056216,2.0794415416798357,69.87875
2014-06-17 23:18:53.720,South (30–35N) | West (130–138E),6,2,4.6,225.26833333333335,1297020034413.4507,1,0,0,12.11294668446376,1.9459101490553132,1.0986122886681098,225.26833333333335
2014-07-17 23:18:53.720,Central (35–40N) | East (138–146E),63,26,6.5,34.35396825396825,410328500192867.5,1,0,0,14.613131682812964,4.1588830833596715,3.295836866004329,34.35396825396825
2014-07-17 23:18:53.720,Central (35–40N) | West (130–138E),0,2,0.0,,0.0,0,0,0,0.0,0.0,1.0986122886681098,86.05303030303031
2014-07-17 23:18:53.720,North (40–45N) | East (138–146E),6,8,5.5,72.27166666666666,14165310259693.875,1,1,1,13.151226091217755,1.9459101490553132,2.1972245773362196,72.27166666666666
2014-07-17 23:18:53.720,North (40–45N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2014-07-17 23:18:53.720,South (30–35N) | East (138–146E),11,16,4.6,57.96363636363637,3213226140404.8296,1,0,0,12.506941291400986,2.4849066497880004,2.833213344056216,57.96363636363637
2014-07-17 23:18:53.720,South (30–35N) | West (130–138E),4,6,4.7,82.3925,1980174536843.5713,1,0,0,12.296703471598795,1.6094379124341003,1.9459101490553132,82.3925
2014-08-16 23:18:53.720,Central (35–40N) | East (138–146E),33,63,4.8,40.38757575757576,12598575186334.76,1,0,0,13.100321432125403,3.5263605246161616,4.1588830833596715,40.38757575757576
2014-08-16 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.7,10.0,707945784384.1403,1,0,0,11.850000000000614,0.6931471805599453,0.0,10.0
2014-08-16 23:18:53.720,North (40–45N) | East (138–146E),16,6,6.1,65.706875,96821271565591.61,1,1,2,13.985970781984832,2.833213344056216,1.9459101490553132,65.706875
2014-08-16 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2014-08-16 23:18:53.720,South (30–35N) | East (138–146E),9,11,4.7,42.553333333333335,4174206432730.2407,1,1,1,12.620573923018647,2.302585092994046,2.4849066497880004,42.553333333333335
2014-08-16 23:18:53.720,South (30–35N) | West (130–138E),6,4,4.7,108.68333333333334,2004123326023.3828,1,1,1,12.301924442825896,1.9459101490553132,1.6094379124341003,108.68333333333334
2014-09-15 23:18:53.720,Central (35–40N) | East (138–146E),39,33,5.2,41.06461538461539,19883842778861.906,1,1,3,13.298500320522976,3.6888794541139363,3.5263605246161616,41.06461538461539
2014-09-15 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2014-09-15 23:18:53.720,North (40–45N) | East (138–146E),10,16,5.4,75.844,15422573617178.734,1,0,0,13.188156851955966,2.3978952727983707,2.833213344056216,75.844
2014-09-15 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2014-09-15 23:18:53.720,South (30–35N) | East (138–146E),7,9,5.2,142.0914285714286,5341482160146.603,1,0,0,12.72766178224554,2.0794415416798357,2.302585092994046,142.0914285714286
2014-09-15 23:18:53.720,South (30–35N) | West (130–138E),8,6,5.8,118.69125,33608533213369.863,1,0,0,13.52644955884735,2.1972245773362196,1.9459101490553132,118.69125
2014-10-15 23:18:53.720,Central (35–40N) | East (138–146E),25,39,5.5,44.708400000000005,26567288830054.305,1,0,0,13.424347237277303,3.258096538021482,3.6888794541139363,44.708400000000005
2014-10-15 23:18:53.720,Central (35–40N) | West (130–138E),1,0,4.3,49.82,177827941003.89227,0,0,0,11.250000000002442,0.6931471805599453,0.0,49.82
2014-10-15 23:18:53.720,North (40–45N) | East (138–146E),17,10,6.1,75.27764705882353,115495212323156.03,1,0,0,14.062563981589811,2.8903717578961645,2.3978952727983707,75.27764705882353
2014-10-15 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.1,268.5,89125093813.3744,0,0,0,10.950000000004872,0.6931471805599453,0.0,268.5
2014-10-15 23:18:53.720,South (30–35N) | East (138–146E),14,7,4.8,25.754285714285714,5613502337109.4795,1,1,1,12.74923390779485,2.70805020110221,2.0794415416798357,25.754285714285714
2014-10-15 23:18:53.720,South (30–35N) | West (130–138E),5,8,4.5,241.712,659255045756.3636,1,0,0,11.81905346244908,1.791759469228055,2.1972245773362196,241.712
2014-11-14 23:18:53.720,Central (35–40N) | East (138–146E),24,25,5.1,49.09041666666667,11779240898210.555,1,1,2,13.071117303664966,3.2188758248682006,3.258096538021482,49.09041666666667
2014-11-14 23:18:53.720,Central (35–40N) | West (130–138E),0,1,0.0,,0.0,0,1,1,0.0,0.0,0.6931471805599453,86.05303030303031
2014-11-14 23:18:53.720,North (40–45N) | East (138–146E),16,17,4.8,86.575625,6082187972860.156,1,0,0,12.784059838089409,2.833213344056216,2.8903717578961645,86.575625
2014-11-14 23:18:53.720,North (40–45N) | West (130–138E),1,1,4.3,277.29,177827941003.89227,0,0,0,11.250000000002442,0.6931471805599453,0.6931471805599453,277.29
2014-11-14 23:18:53.720,South (30–35N) | East (138–146E),15,14,5.5,78.72533333333334,17641627588161.14,1,0,0,13.246538649953969,2.772588722239781,2.70805020110221,78.72533333333334
